Pair_ID	relatedness_score
5	3.65864
5	3.5462804
5	3.5461454
5	3.5835888
5	3.6581106
5	3.546784
5	3.5662622
5	3.6048148
5	3.5690157
5	3.5888672
5	3.5886984
5	3.5690825
6	3.5185251
6	3.5246818
6	3.5412164
6	3.5824213
6	3.5572143
6	3.519267
6	3.6206422
6	3.6049027
6	3.5617661
6	3.5666225
6	3.528296
6	3.5249925
6	3.529059
6	3.5285401
6	3.5364418
6	3.5362525
6	3.586545
6	3.5865521
6	3.5359955
6	3.5359712
6	3.5909343
6	3.5215034
6	3.531673
6	3.5302687
6	3.5421364
6	3.5439348
6	3.5303183
6	3.5421405
6	3.530354
6	3.5178034
6	3.527932
6	3.521624
6	3.5214722
6	3.5274603
6	3.5217233
6	3.52168
6	3.5216126
6	3.620358
6	3.5511174
6	3.6199777
6	3.5573225
6	3.52406
6	3.6125348
6	3.5519848
6	3.5998235
6	3.6214488
7	3.5912542
7	3.621471
7	3.524363
7	3.515502
7	3.5250568
7	3.622974
7	3.5458875
7	3.5763896
7	3.6231048
7	3.5126085
7	3.5338051
7	3.5326066
7	3.5325022
7	3.527316
7	3.5134418
7	3.5220027
7	3.5187292
7	3.5252666
7	3.5448341
7	3.5423965
7	3.525539
7	3.525288
7	3.5113888
7	3.500326
7	3.5331473
7	3.5117035
7	3.5072718
7	3.511556
7	3.5182173
7	3.5245655
7	3.6385875
7	3.5211704
7	3.5431452
7	3.544695
7	3.543453
7	3.55134
7	3.5367444
7	3.5382185
7	3.5426111
7	3.544953
7	3.5160255
7	3.5381308
7	3.51961
7	3.5407677
7	3.5353909
7	3.526473
8	3.540512
8	3.5476897
8	3.5352383
8	3.5847406
8	3.5634682
8	3.5635958
8	3.5261054
8	3.5365252
8	3.5629506
8	3.5372128
8	3.5630352
8	3.4908006
8	3.595508
8	3.5644803
8	3.5951471
8	3.5107493
8	3.5568843
8	3.6015286
8	3.5816252
8	3.5646346
8	3.5655196
8	3.5815907
8	3.564724
8	3.6014419
8	3.5566697
8	3.5656078
8	3.565505
8	3.5394974
8	3.5524874
8	3.5690656
8	3.5397847
8	3.6347585
8	3.5524738
8	3.5924535
8	3.5252576
8	3.592183
8	3.5236473
8	3.5054421
8	3.5320292
8	3.5606048
8	3.5174952
8	3.5316195
8	3.5202675
8	3.53039
8	3.5303326
8	3.5315604
8	3.6179957
8	3.520021
9	3.552929
9	3.5532038
9	3.5754976
9	3.5532095
9	3.5533173
9	3.5530953
9	3.5153313
9	3.512035
9	3.5121238
9	3.5155542
9	3.515597
9	3.512076
9	3.5300798
9	3.5364866
9	3.529656
9	3.5672665
9	3.5298548
9	3.5296588
9	3.5328326
9	3.6034193
9	3.548243
9	3.5549073
9	3.553016
9	3.555268
9	3.6027114
9	3.548651
9	3.499856
9	3.5152562
9	3.5817938
9	3.5820534
9	3.5154414
9	3.544763
9	3.5390031
9	3.5405273
9	3.6276345
9	3.5408673
9	3.5729952
9	3.5402842
9	3.5503383
9	3.6040072
9	3.5816317
9	3.6009054
9	3.6038053
9	3.6037087
9	3.5482457
9	3.5952268
9	3.5960414
9	3.5948615
9	3.5523794
9	3.5961974
9	3.5583668
1	3.597222
1	3.5701146
1	3.5978394
1	3.5971084
1	3.5385098
1	3.524406
1	3.5384693
1	3.5532908
1	3.5605254
1	3.5385013
1	3.5607002
1	3.5698295
1	3.6274943
1	3.565218
1	3.5643094
1	3.5698373
1	3.529157
1	3.5292532
1	3.5054471
1	3.505553
1	3.5246177
1	3.5275252
1	3.5054696
1	3.5732417
1	3.573794
1	3.5559049
1	3.5331488
1	3.5331638
1	3.529164
1	3.5373116
1	3.5374532
1	3.5264668
1	3.526287
1	3.623485
1	3.5320878
1	3.5565958
1	3.5565693
1	3.5658183
1	3.622841
1	3.6454093
1	3.6228068
1	3.6924338
1	3.6921396
1	3.6765869
1	3.5110497
1	3.5150514
1	3.5217984
1	3.523803
1	3.521873
1	3.5238323
1	3.5162587
1	3.5163062
1	3.516334
1	3.5218282
1	3.5030928
1	3.5063152
1	3.5061913
1	3.5222173
1	3.520945
1	3.5159411
1	3.5099306
1	3.518692
1	3.5207973
1	3.52658
1	3.5115094
1	3.5231295
1	3.5150592
1	3.528343
1	3.528432
1	3.5151296
1	3.5313048
1	3.5136375
1	3.5120459
1	3.5116196
1	3.512148
1	3.5120642
1	3.5119426
1	3.5295372
1	3.5343974
1	3.5319471
1	3.5389965
1	3.523863
1	3.524062
1	3.5101514
1	3.5107203
1	3.5240564
1	3.5109076
1	3.5100522
1	3.5010834
1	3.4992433
1	3.4991865
1	3.5533285
1	3.545104
1	3.5394304
1	3.5532389
1	3.5210223
1	3.5188003
1	3.563541
1	3.5101843
1	3.5112178
1	3.5116153
1	3.5145864
1	3.520079
1	3.5183368
1	3.520094
1	3.5244684
1	3.519105
1	3.5169432
1	3.5169559
1	3.524422
1	3.506497
1	3.5051386
1	3.5113404
1	3.512033
1	3.5051775
1	3.5204654
1	3.5337284
1	3.5199363
1	3.508639
1	3.5100367
1	3.51147
1	3.509547
1	3.5107274
1	3.5022428
1	3.499051
1	3.496722
1	3.4967303
1	3.499044
1	3.501377
1	3.5245996
1	3.521319
1	3.5042472
1	3.5046248
1	3.5211701
1	3.5047462
1	3.5044184
1	3.5009065
1	3.5139885
1	3.5091314
1	3.4993243
1	3.4994495
1	3.5021372
1	3.5020964
1	3.5021095
1	3.5209837
1	3.5255835
1	3.529276
1	3.5254555
1	3.5034413
1	3.5034757
1	3.5465107
1	3.5068517
1	3.5069413
1	3.5033636
1	3.5068257
1	3.5069585
1	3.5069427
1	3.5129304
1	3.5116172
1	3.5130217
1	3.5116053
1	3.5069554
1	3.5140672
1	3.5309463
1	3.526545
1	3.5268242
1	3.5529337
1	3.5305443
1	3.5266564
1	3.5266755
1	3.5232427
1	3.5232942
1	3.5108366
1	3.5109262
1	3.531992
1	3.5108938
1	3.5196595
1	3.536174
1	3.5362093
1	3.5197597
1	3.518869
1	3.5540214
1	3.5190437
1	3.5536885
1	3.5189583
1	3.5128605
1	3.502612
1	3.5025787
1	3.4974976
1	3.5245702
1	3.515121
1	3.5115442
1	3.51155
1	3.5165355
1	3.511566
1	3.5139809
1	3.5223036
1	3.5140111
1	3.5181355
1	3.505808
1	3.5078888
1	3.496174
1	3.49621
1	3.4979057
1	3.499558
1	3.497901
1	3.4978776
1	3.5021958
1	3.530248
1	3.4908192
1	3.4914188
1	3.494956
1	3.494899
1	3.5036435
1	3.508356
1	3.5125668
1	3.5038145
1	3.5125287
1	3.50821
1	3.5119617
1	3.5150213
1	3.5150237
1	3.515021
1	3.4959502
1	3.4945054
1	3.500142
1	3.4971404
1	3.500172
1	3.495809
1	3.5032473
1	3.5169065
1	3.5183773
1	3.5034115
1	3.5168493
1	3.5033638
1	3.4981375
1	3.505172
1	3.5003874
1	3.4974155
1	3.4981232
1	3.540822
1	3.5207875
1	3.5239193
1	3.5210543
1	3.5165906
1	3.521567
1	3.5094738
1	3.524229
1	3.5143228
1	3.5305214
1	3.5127428
1	3.504291
1	3.511909
1	3.5106926
1	3.528535
1	3.5299857
1	3.5300536
1	3.5290341
1	3.5290146
1	3.5100355
1	3.5029786
1	3.5045733
1	3.508155
1	3.5079968
1	3.5017707
1	3.4994237
1	3.505497
1	3.4995317
1	3.4994895
1	3.5170453
1	3.5097876
1	3.509552
1	3.5103173
1	3.5098214
1	3.5098243
1	3.511557
1	3.5107653
1	3.510844
1	3.5152812
1	3.5195909
1	3.5168347
1	3.5153418
1	3.5195665
1	3.513482
1	3.509837
1	3.5097985
1	3.5092
1	3.5091643
1	3.5097642
1	3.5126693
1	3.5087597
1	3.501132
1	3.4991188
1	3.54676
1	3.546774
1	3.5486493
1	3.5272245
1	3.527697
1	3.5076876
1	3.500886
1	3.5009189
1	3.5028071
1	3.509384
1	3.5009093
1	3.533336
1	3.5404277
1	3.5331705
1	3.5403125
1	3.509551
1	3.5103035
1	3.5099905
1	3.5113063
1	3.5062482
1	3.536165
1	3.5518951
1	3.551799
1	3.5487385
1	3.5489259
1	3.536024
1	3.51941
1	3.5160685
1	3.5160487
1	3.510025
1	3.5217435
1	3.5073338
1	3.5117402
1	3.526724
1	3.503494
1	3.5268373
1	3.5234675
1	3.526618
1	3.5196466
1	3.540721
1	3.515142
1	3.540261
1	3.5406303
1	3.546309
1	3.5233638
1	3.532502
1	3.5400906
1	3.5402265
1	3.5080583
1	3.5143063
1	3.5071812
1	3.5198631
1	3.5198038
1	3.508725
1	3.507974
1	3.5271635
1	3.524613
1	3.5270689
1	3.5070038
1	3.5209503
1	3.5236337
1	3.5239408
1	3.5068607
1	3.5045426
1	3.5227456
1	3.518995
1	3.5114813
1	3.5115595
1	3.5104113
1	3.5125036
1	3.5108342
1	3.499554
1	3.515536
1	3.5041432
1	3.5225892
1	3.5000749
1	3.5108948
1	3.542884
1	3.5323994
1	3.5378408
1	3.504174
1	3.504193
1	3.5133204
1	3.5428677
1	3.513612
1	3.5084825
1	3.5114107
1	3.5088675
1	3.5280097
1	3.5088253
1	3.522255
1	3.5114002
1	3.5231357
1	3.5333729
1	3.5241618
1	3.5123093
1	3.5241883
1	3.5340655
1	3.5342984
1	3.5338912
1	3.527167
1	3.5271475
1	3.5105512
1	3.5002747
1	3.500415
1	3.506824
1	3.4968328
1	3.510621
1	3.5106447
1	3.5133944
1	3.5003111
1	3.5173876
1	3.5333664
1	3.5049047
1	3.5068467
1	3.5070314
1	3.5069172
1	3.5344696
1	3.5141416
1	3.5141318
1	3.5160348
1	3.538521
1	3.5145524
1	3.5219722
1	3.519724
1	3.5407374
1	3.516945
1	3.5219393
1	3.5272171
1	3.5295746
1	3.5169537
1	3.5171492
1	3.5169442
1	3.5099242
1	3.5694072
1	3.5102277
1	3.5495913
1	3.5737472
1	3.5536995
1	3.5670998
1	3.5672653
1	3.511516
1	3.522569
1	3.4976852
1	3.4961827
1	3.4977365
1	3.4962401
1	3.5114737
1	3.4977932
1	3.4979143
1	3.4977744
1	3.4985933
1	3.5254993
1	3.498977
1	3.5093155
1	3.5149596
1	3.5124617
1	3.5040715
1	3.507659
1	3.5148854
1	3.5155723
1	3.5448523
1	3.5287232
1	3.5010426
1	3.5254455
1	3.5285962
1	3.5287004
1	3.522751
1	3.5265236
1	3.5206263
1	3.5246606
1	3.5204177
1	3.520659
1	3.5204759
1	3.5264955
1	3.5138636
1	3.5094612
1	3.5080473
1	3.5375571
1	3.5289109
1	3.5140862
1	3.5391173
1	3.556223
1	3.5088203
1	3.5096164
1	3.5286942
1	3.5227702
1	3.5228448
1	3.5228865
1	3.5331585
1	3.5251455
1	3.5329163
1	3.544318
1	3.498783
1	3.5246243
1	3.510533
1	3.499045
1	3.5011792
1	3.4970858
1	3.5088534
1	3.5091927
1	3.536386
1	3.5467741
1	3.5465133
1	3.5119925
1	3.5162935
1	3.5203137
1	3.5092025
1	3.532569
1	3.5203226
1	3.5203295
1	3.5240772
1	3.509277
1	3.5067732
1	3.5085423
1	3.5080025
1	3.5080013
2	3.5071063
2	3.5209167
2	3.506804
2	3.50688
2	3.5241466
2	3.5192323
2	3.5616322
2	3.524079
2	3.52112
2	3.5044494
2	3.5044947
2	3.5057032
2	3.5210872
2	3.504491
2	3.504507
2	3.5242324
2	3.5191457
2	3.5191743
2	3.5242286
2	3.524235
2	3.5327625
2	3.5203662
2	3.5378675
2	3.5148444
2	3.5139241
2	3.5270987
2	3.537866
2	3.5531707
2	3.5201075
2	3.5409012
2	3.5528085
2	3.5559626
2	3.5970783
2	3.5227377
2	3.5240862
2	3.5272884
2	3.525123
2	3.524371
2	3.5268927
2	3.5244179
2	3.5267637
2	3.5268104
2	3.5070267
2	3.532551
2	3.52042
2	3.5013626
2	3.5205407
2	3.5205579
2	3.521447
2	3.5214114
2	3.5256906
2	3.5222626
2	3.5205648
2	3.5095732
2	3.5096333
2	3.5036485
2	3.510363
2	3.5078423
2	3.503769
2	3.5249805
2	3.5241737
2	3.5870316
2	3.6369517
2	3.586699
2	3.5561838
2	3.525411
2	3.562387
2	3.5624456
2	3.524461
2	3.5083225
2	3.5100474
2	3.5459185
2	3.5355887
2	3.5431416
2	3.5522933
2	3.5174475
2	3.5079505
2	3.5131135
2	3.5123453
2	3.516813
2	3.5173912
2	3.52902
2	3.5291
2	3.5468483
2	3.5528839
2	3.5459452
2	3.5476131
2	3.5583432
2	3.5352378
2	3.5460424
2	3.5355973
2	3.5580437
2	3.5094872
2	3.5339177
2	3.515218
2	3.5095735
2	3.5332258
2	3.5152056
2	3.4989805
2	3.4991212
2	3.5475621
2	3.5446315
2	3.5505493
2	3.5446103
2	3.527537
2	3.5045176
2	3.505657
2	3.5046422
2	3.5044885
2	3.5091662
2	3.5062704
2	3.5073607
2	3.5073743
2	3.5183887
2	3.5247493
2	3.5214214
2	3.518376
2	3.519192
2	3.5201564
2	3.5204153
2	3.5256982
2	3.5135684
2	3.5275612
2	3.527533
2	3.5217078
2	3.5265737
2	3.5191486
2	3.5115254
2	3.514108
2	3.5141723
2	3.5114841
2	3.513853
2	3.5141475
2	3.5138097
2	3.5127401
2	3.4930854
2	3.518921
2	3.5248914
2	3.4878004
2	3.5149655
2	3.5073414
2	3.5074613
2	3.5073087
2	3.50776
2	3.5056617
2	3.5073004
2	3.5101159
2	3.5109143
2	3.5417
2	3.51015
2	3.524218
2	3.510242
2	3.6077387
2	3.5895994
2	3.5208154
2	3.5215368
2	3.5893018
2	3.5211341
2	3.5785134
2	3.5275996
2	3.5121396
2	3.5123222
2	3.5218248
2	3.5065033
2	3.50926
2	3.5092444
2	3.5091598
2	3.5091302
2	3.5380554
2	3.5236332
2	3.5214176
2	3.5235276
2	3.5087616
2	3.505588
2	3.5104873
2	3.506372
2	3.5087397
2	3.506377
2	3.5063517
2	3.5077543
2	3.5094123
2	3.5096622
2	3.5146868
2	3.539668
2	3.5302095
2	3.514788
2	3.5235136
2	3.5123665
2	3.5146863
2	3.5201907
2	3.512426
2	3.520145
2	3.5101829
2	3.5124094
2	3.5021288
2	3.521006
2	3.52243
2	3.5022645
2	3.504912
2	3.519208
2	3.519106
2	3.516274
2	3.538554
2	3.5143297
2	3.514515
2	3.5363817
2	3.5427785
2	3.538604
2	3.5763726
2	3.5892606
2	3.5115118
2	3.5762353
2	3.511945
2	3.52779
2	3.527747
2	3.5068836
2	3.506831
2	3.505485
2	3.5115137
2	3.4952888
2	3.5025482
2	3.5092907
2	3.51148
2	3.5107856
2	3.5138557
2	3.5208526
2	3.5156035
2	3.510845
2	3.5108118
2	3.5095487
2	3.5108166
2	3.4945564
2	3.5003726
2	3.500041
2	3.4971461
2	3.494515
2	3.5000443
2	3.5139952
2	3.5001802
2	3.507799
2	3.5002294
2	3.5152102
2	3.497826
2	3.5139668
2	3.4976249
2	3.4975958
2	3.526043
2	3.5172677
2	3.5154734
2	3.5185385
2	3.520854
2	3.5185802
2	3.5105188
2	3.5198655
2	3.5153224
2	3.5138488
2	3.5199244
2	3.5152543
2	3.515235
2	3.5076785
2	3.506063
2	3.5141823
2	3.5902889
2	3.5287597
2	3.512553
2	3.5356374
2	3.5131586
2	3.511939
2	3.504245
2	3.4997768
2	3.5067446
2	3.5042553
2	3.5042582
2	3.4980721
2	3.501465
2	3.4983497
2	3.5038292
2	3.498334
2	3.498338
2	3.5134208
2	3.5204532
2	3.5148726
2	3.5100367
2	3.5100174
2	3.508706
2	3.5090973
2	3.5069718
2	3.5201714
2	3.500875
2	3.5137172
2	3.5009012
2	3.5060465
2	3.5091088
2	3.5065615
2	3.5066311
2	3.5051134
2	3.5060387
2	3.5064511
2	3.507712
2	3.5076895
2	3.5122216
2	3.5076394
2	3.5077002
2	3.508261
2	3.50762
2	3.521492
2	3.5432768
2	3.5175369
2	3.531581
2	3.526827
2	3.5259922
2	3.5316257
2	3.5265105
2	3.5101104
2	3.5107138
2	3.5179372
2	3.503733
2	3.5179625
2	3.5100796
2	3.5100677
2	3.5195045
2	3.5194871
2	3.5195358
2	3.5203285
2	3.5115428
2	3.518639
2	3.5199428
2	3.518691
2	3.5198975
2	3.5235252
2	3.5480838
2	3.5352721
2	3.512332
2	3.5237174
2	3.5141501
2	3.539241
2	3.5392122
2	3.511951
2	3.51195
2	3.5152173
2	3.512004
2	3.5119982
2	3.5109568
2	3.51167
2	3.5016932
2	3.5306048
2	3.5585074
2	3.530927
2	3.527081
2	3.5310938
2	3.5309525
2	3.5736103
2	3.5214705
2	3.512918
2	3.525795
2	3.509018
2	3.5382164
2	3.5509543
2	3.5287087
2	3.5391288
2	3.5379126
2	3.5508952
2	3.5289059
2	3.5468783
2	3.5215833
2	3.5145903
2	3.5267744
2	3.519452
2	3.5551844
2	3.5524216
2	3.540109
2	3.5257478
2	3.5056412
2	3.5175233
2	3.509995
2	3.5058894
2	3.5175571
2	3.5187843
2	3.5181835
2	3.583222
2	3.5291805
2	3.504984
2	3.5052028
2	3.5185547
2	3.5051668
2	3.5027878
2	3.5110211
2	3.510334
2	3.526035
2	3.566318
2	3.5538988
2	3.5660636
2	3.5660753
2	3.5293663
2	3.5660474
2	3.4988809
2	3.5087895
2	3.5087733
2	3.4959812
2	3.5129843
2	3.4958558
2	3.5079231
2	3.5083747
2	3.5215025
2	3.5286286
2	3.5051749
2	3.5056126
2	3.5056252
2	3.5039768
2	3.5056295
2	3.5245566
2	3.5190876
2	3.5035
2	3.5082002
2	3.5082557
2	3.5110476
2	3.5015173
2	3.5025814
2	3.5131428
2	3.5025842
2	3.501514
2	3.5016086
2	3.5170617
2	3.5110965
2	3.5187416
2	3.506797
2	3.5068285
2	3.5105073
2	3.509478
2	3.5028985
2	3.4963229
2	3.4935224
2	3.518422
2	3.5127678
2	3.5275605
2	3.515867
2	3.5080318
2	3.5079384
2	3.5172858
2	3.5172546
2	3.5157762
2	3.5156956
2	3.5104697
2	3.5105252
2	3.5153859
2	3.506308
2	3.5277853
2	3.5278044
2	3.5207233
2	3.50255
2	3.4987688
2	3.4957428
2	3.4957414
2	3.506494
2	3.4987152
2	3.5064893
2	3.5160959
2	3.51507
2	3.5333548
2	3.5344908
2	3.5072165
2	3.5072265
2	3.5073528
2	3.50738
2	3.510015
2	3.5159454
2	3.515189
2	3.542224
2	3.5162725
2	3.526854
3	3.5119693
3	3.524592
3	3.511956
3	3.531409
3	3.523375
3	3.5233533
3	3.5244803
3	3.516163
3	3.5234685
3	3.536369
3	3.5221953
3	3.5104568
3	3.5199504
3	3.5198417
3	3.513431
3	3.5144408
3	3.5134194
3	3.5133805
3	3.5136948
3	3.5134103
3	3.5269477
3	3.5379958
3	3.5269766
3	3.5335522
3	3.5242085
3	3.5259094
3	3.524065
3	3.5329833
3	3.53302
3	3.5418673
3	3.5418484
3	3.5478883
3	3.5319085
3	3.530382
3	3.5631697
3	3.5103545
3	3.519557
3	3.5260239
3	3.5197225
3	3.5197122
3	3.5226533
3	3.5074956
3	3.5074005
3	3.506194
3	3.522553
3	3.5023003
3	3.5047975
3	3.5114195
3	3.5022233
3	3.5154567
3	3.5069065
3	3.5069265
3	3.4989052
3	3.4989102
3	3.498958
3	3.4984312
3	3.49777
3	3.5511389
3	3.5691316
3	3.5512512
3	3.516058
3	3.5690277
3	3.5512524
3	3.5123997
3	3.4996843
3	3.4987886
3	3.4998274
3	3.4998622
3	3.5123234
3	3.5025358
3	3.4987354
3	3.5241442
3	3.5239367
3	3.4989753
3	3.4993572
3	3.5016615
3	3.5094934
3	3.5088518
3	3.50886
3	3.5220785
3	3.5339036
3	3.5339355
3	3.5012884
3	3.5337834
3	3.5019844
3	3.5014644
3	3.5354395
3	3.533739
3	3.5211039
3	3.5210624
3	3.542047
3	3.5212426
3	3.5344913
3	3.5323453
3	3.5211732
3	3.5443707
3	3.5238311
3	3.5186105
3	3.510563
3	3.5139031
3	3.5184684
3	3.5107918
3	3.5106125
3	3.5141475
3	3.5105906
3	3.5148132
3	3.5167165
3	3.5156884
3	3.5211008
3	3.5148003
3	3.5156536
3	3.5156634
3	3.5112803
3	3.5113182
3	3.5181043
3	3.5100389
3	3.510045
3	3.5537171
3	3.546571
3	3.5260148
3	3.5323179
3	3.5464177
3	3.5324414
3	3.5153577
3	3.5398564
3	3.544846
3	3.5385425
3	3.5229273
3	3.5398064
3	3.5154321
3	3.5384984
3	3.5163836
3	3.5243196
3	3.5162354
3	3.516466
3	3.5150015
3	3.5148761
3	3.5228856
3	3.5897532
3	3.5277424
3	3.5415838
3	3.528113
3	3.5346808
3	3.600376
3	3.509638
3	3.5129101
3	3.5070596
3	3.5095468
3	3.5070899
3	3.507106
3	3.507095
3	3.4995272
3	3.5572627
3	3.524564
3	3.5091295
3	3.5375085
3	3.5372863
3	3.5265162
3	3.5264091
3	3.5437136
3	3.5156717
3	3.531458
3	3.5323324
3	3.515539
3	3.5007994
3	3.5155482
3	3.5150175
3	3.5339456
3	3.5411024
3	3.5364072
3	3.5026927
3	3.5363069
3	3.503579
3	3.5035934
3	3.5124767
3	3.5194626
3	3.5650997
3	3.539947
3	3.5130644
3	3.5167954
3	3.520626
3	3.516843
3	3.5216496
3	3.5226247
3	3.5329094
3	3.513622
3	3.5028033
3	3.5050726
3	3.5014048
3	3.50181
3	3.5181293
3	3.5493646
3	3.5542378
3	3.5184264
3	3.5109315
3	3.4965525
3	3.5131116
3	3.4965687
3	3.5095618
3	3.51827
3	3.5155191
3	3.507692
3	3.505807
3	3.5196033
3	3.5035977
3	3.5035954
3	3.4993548
3	3.509828
3	3.499497
3	3.4994555
3	3.4994316
3	3.5010948
3	3.500999
3	3.5012946
3	3.5012002
3	3.5107741
3	3.5092402
3	3.5204797
3	3.5204873
3	3.5100791
3	3.510023
3	3.5100403
3	3.51027
3	3.513936
3	3.5080311
3	3.5080557
3	3.508298
3	3.5113606
3	3.5325334
3	3.5045538
3	3.5177758
3	3.5047035
3	3.518517
3	3.5135424
3	3.5174212
3	3.5184057
3	3.4947824
3	3.5183828
3	3.5331576
3	3.5140705
3	3.5124269
3	3.517759
3	3.511972
3	3.5074558
3	3.5120442
3	3.4983697
3	3.4994369
3	3.5011604
3	3.4994626
3	3.500454
3	3.5150907
3	3.5010786
3	3.4998393
3	3.5637481
3	3.6465564
3	3.5342135
3	3.5382113
3	3.5377672
3	3.5071435
3	3.507171
3	3.5071366
3	3.5073142
3	3.507193
3	3.502794
3	3.5158484
3	3.4988995
3	3.4980564
3	3.498059
3	3.4980657
3	3.4989095
3	3.499859
3	3.4998627
3	3.5133944
3	3.5133815
3	3.5081203
3	3.5000212
3	3.5132625
3	3.4999785
3	3.5316625
3	3.5173473
3	3.5021052
3	3.4980376
3	3.4982135
3	3.5067053
3	3.5109143
3	3.5055506
3	3.5108984
3	3.5060875
3	3.5066671
3	3.513225
3	3.5067165
3	3.506752
3	3.5037508
3	3.5142553
3	3.5111015
3	3.5107777
3	3.5107512
3	3.510776
3	3.5130334
3	3.5012546
3	3.5119958
3	3.5243895
3	3.5092058
3	3.5054464
3	3.5064688
3	3.5076747
3	3.508287
3	3.5120196
3	3.5065787
3	3.5065339
